epoch	batch	iter	loss	prec1	prec5	lr
60	1	473	0.3135869801044464	95.3125	100.0	0.0010000000000000002
60	2	474	0.38010454177856445	82.8125	100.0	0.0010000000000000002
60	3	475	0.2896413207054138	89.0625	100.0	0.0010000000000000002
60	4	476	0.2605896294116974	89.0625	100.0	0.0010000000000000002
60	5	477	0.19148601591587067	93.75	100.0	0.0010000000000000002
60	6	478	0.5027002692222595	81.25	100.0	0.0010000000000000002
60	7	479	0.25894543528556824	92.1875	100.0	0.0010000000000000002
60	8	480	0.5883659720420837	84.6153793334961	100.0	0.0010000000000000002
61	1	481	0.3151250183582306	89.0625	100.0	0.0010000000000000002
61	2	482	0.3426489531993866	84.375	100.0	0.0010000000000000002
61	3	483	0.17354924976825714	95.3125	100.0	0.0010000000000000002
61	4	484	0.28483644127845764	90.625	100.0	0.0010000000000000002
61	5	485	0.23230426013469696	90.625	100.0	0.0010000000000000002
61	6	486	0.2974086403846741	90.625	100.0	0.0010000000000000002
61	7	487	0.3678387403488159	85.9375	100.0	0.0010000000000000002
61	8	488	1.1021506786346436	61.53845977783203	100.0	0.0010000000000000002
62	1	489	0.315685898065567	90.625	100.0	0.0010000000000000002
62	2	490	0.29180997610092163	89.0625	100.0	0.0010000000000000002
62	3	491	0.4384683072566986	82.8125	100.0	0.0010000000000000002
62	4	492	0.19139628112316132	96.875	100.0	0.0010000000000000002
62	5	493	0.1406211256980896	95.3125	100.0	0.0010000000000000002
62	6	494	0.23102694749832153	90.625	100.0	0.0010000000000000002
62	7	495	0.1769997775554657	95.3125	100.0	0.0010000000000000002
62	8	496	1.3543294668197632	61.53845977783203	100.0	0.0010000000000000002
63	1	497	0.3065308928489685	90.625	100.0	0.0010000000000000002
63	2	498	0.20287124812602997	92.1875	100.0	0.0010000000000000002
63	3	499	0.25359317660331726	89.0625	100.0	0.0010000000000000002
63	4	500	0.25299590826034546	92.1875	100.0	0.0010000000000000002
63	5	501	0.37579113245010376	89.0625	100.0	0.0010000000000000002
63	6	502	0.2652111351490021	89.0625	100.0	0.0010000000000000002
63	7	503	0.26807644963264465	90.625	100.0	0.0010000000000000002
63	8	504	0.5329400300979614	92.30769348144531	100.0	0.0010000000000000002
64	1	505	0.34346938133239746	85.9375	100.0	0.0010000000000000002
64	2	506	0.2601928412914276	90.625	100.0	0.0010000000000000002
64	3	507	0.2489369809627533	90.625	100.0	0.0010000000000000002
64	4	508	0.26928505301475525	90.625	100.0	0.0010000000000000002
64	5	509	0.256957471370697	92.1875	100.0	0.0010000000000000002
64	6	510	0.2824055552482605	92.1875	100.0	0.0010000000000000002
64	7	511	0.18833975493907928	92.1875	100.0	0.0010000000000000002
64	8	512	0.24439400434494019	92.30769348144531	100.0	0.0010000000000000002
65	1	513	0.24334269762039185	90.625	100.0	0.00010000000000000003
65	2	514	0.32756999135017395	87.5	100.0	0.00010000000000000003
65	3	515	0.4071515202522278	85.9375	100.0	0.00010000000000000003
65	4	516	0.2698707580566406	92.1875	100.0	0.00010000000000000003
65	5	517	0.27726197242736816	90.625	100.0	0.00010000000000000003
65	6	518	0.19629928469657898	92.1875	100.0	0.00010000000000000003
65	7	519	0.14566655457019806	95.3125	100.0	0.00010000000000000003
65	8	520	0.7859934568405151	84.6153793334961	100.0	0.00010000000000000003
66	1	521	0.28703784942626953	89.0625	100.0	0.00010000000000000003
66	2	522	0.3222595155239105	96.875	100.0	0.00010000000000000003
66	3	523	0.36396947503089905	85.9375	100.0	0.00010000000000000003
66	4	524	0.24275313317775726	92.1875	100.0	0.00010000000000000003
66	5	525	0.2817366421222687	89.0625	100.0	0.00010000000000000003
66	6	526	0.28744634985923767	90.625	100.0	0.00010000000000000003
66	7	527	0.26835358142852783	93.75	100.0	0.00010000000000000003
66	8	528	0.5759685635566711	84.6153793334961	100.0	0.00010000000000000003
67	1	529	0.21468642354011536	95.3125	100.0	0.00010000000000000003
67	2	530	0.3461306393146515	87.5	100.0	0.00010000000000000003
67	3	531	0.2499052882194519	92.1875	100.0	0.00010000000000000003
67	4	532	0.21887114644050598	89.0625	100.0	0.00010000000000000003
67	5	533	0.2973424792289734	90.625	100.0	0.00010000000000000003
67	6	534	0.28189921379089355	87.5	100.0	0.00010000000000000003
67	7	535	0.35686996579170227	90.625	100.0	0.00010000000000000003
67	8	536	0.6684758067131042	61.53845977783203	100.0	0.00010000000000000003
68	1	537	0.2272707223892212	93.75	100.0	0.00010000000000000003
68	2	538	0.4323575496673584	84.375	100.0	0.00010000000000000003
68	3	539	0.20423194766044617	92.1875	100.0	0.00010000000000000003
68	4	540	0.3649618327617645	90.625	100.0	0.00010000000000000003
68	5	541	0.1981433779001236	95.3125	100.0	0.00010000000000000003
68	6	542	0.39206570386886597	89.0625	100.0	0.00010000000000000003
68	7	543	0.3070510923862457	90.625	100.0	0.00010000000000000003
68	8	544	0.19334863126277924	100.0	100.0	0.00010000000000000003
69	1	545	0.23713240027427673	93.75	100.0	0.00010000000000000003
69	2	546	0.1852414458990097	92.1875	100.0	0.00010000000000000003
69	3	547	0.34120506048202515	87.5	100.0	0.00010000000000000003
69	4	548	0.23619815707206726	90.625	100.0	0.00010000000000000003
69	5	549	0.3790320158004761	82.8125	100.0	0.00010000000000000003
69	6	550	0.3889754116535187	90.625	100.0	0.00010000000000000003
69	7	551	0.2865787446498871	89.0625	100.0	0.00010000000000000003
69	8	552	0.2753993570804596	92.30769348144531	100.0	0.00010000000000000003
70	1	553	0.19749155640602112	93.75	100.0	1.0000000000000003e-05
70	2	554	0.3116665184497833	89.0625	100.0	1.0000000000000003e-05
70	3	555	0.27477139234542847	90.625	100.0	1.0000000000000003e-05
70	4	556	0.18811772763729095	92.1875	100.0	1.0000000000000003e-05
70	5	557	0.22344759106636047	92.1875	100.0	1.0000000000000003e-05
70	6	558	0.31751132011413574	89.0625	100.0	1.0000000000000003e-05
70	7	559	0.17352762818336487	92.1875	100.0	1.0000000000000003e-05
70	8	560	0.20002245903015137	100.0	100.0	1.0000000000000003e-05
71	1	561	0.18819504976272583	96.875	100.0	1.0000000000000003e-05
71	2	562	0.38919520378112793	90.625	100.0	1.0000000000000003e-05
71	3	563	0.1838928908109665	95.3125	100.0	1.0000000000000003e-05
71	4	564	0.4727974236011505	84.375	100.0	1.0000000000000003e-05
71	5	565	0.29730403423309326	89.0625	100.0	1.0000000000000003e-05
71	6	566	0.3386760950088501	90.625	100.0	1.0000000000000003e-05
71	7	567	0.35870733857154846	85.9375	100.0	1.0000000000000003e-05
71	8	568	0.7220566868782043	76.9230728149414	100.0	1.0000000000000003e-05
72	1	569	0.19086197018623352	96.875	100.0	1.0000000000000003e-05
72	2	570	0.18428769707679749	96.875	100.0	1.0000000000000003e-05
72	3	571	0.14466293156147003	98.4375	100.0	1.0000000000000003e-05
72	4	572	0.3156905472278595	89.0625	100.0	1.0000000000000003e-05
72	5	573	0.11484604328870773	96.875	100.0	1.0000000000000003e-05
72	6	574	0.423954039812088	84.375	100.0	1.0000000000000003e-05
72	7	575	0.24819320440292358	92.1875	100.0	1.0000000000000003e-05
72	8	576	0.1488882601261139	100.0	100.0	1.0000000000000003e-05
73	1	577	0.35483428835868835	84.375	100.0	1.0000000000000003e-05
73	2	578	0.2584409713745117	89.0625	100.0	1.0000000000000003e-05
73	3	579	0.1801208108663559	92.1875	100.0	1.0000000000000003e-05
73	4	580	0.21638356149196625	90.625	100.0	1.0000000000000003e-05
73	5	581	0.3964332342147827	90.625	100.0	1.0000000000000003e-05
73	6	582	0.2539994716644287	90.625	100.0	1.0000000000000003e-05
73	7	583	0.2588937282562256	90.625	100.0	1.0000000000000003e-05
73	8	584	1.0686334371566772	61.53845977783203	100.0	1.0000000000000003e-05
74	1	585	0.24582725763320923	92.1875	100.0	1.0000000000000003e-05
74	2	586	0.32151442766189575	84.375	100.0	1.0000000000000003e-05
74	3	587	0.25681689381599426	90.625	100.0	1.0000000000000003e-05
74	4	588	0.25067082047462463	90.625	100.0	1.0000000000000003e-05
74	5	589	0.3534238934516907	89.0625	100.0	1.0000000000000003e-05
74	6	590	0.27507537603378296	92.1875	100.0	1.0000000000000003e-05
74	7	591	0.17906759679317474	93.75	100.0	1.0000000000000003e-05
74	8	592	0.827177882194519	69.23076629638672	100.0	1.0000000000000003e-05
75	1	593	0.23695461452007294	89.0625	100.0	1.0000000000000003e-05
75	2	594	0.3075612187385559	89.0625	100.0	1.0000000000000003e-05
75	3	595	0.20722471177577972	92.1875	100.0	1.0000000000000003e-05
75	4	596	0.31716904044151306	92.1875	100.0	1.0000000000000003e-05
75	5	597	0.46762558817863464	84.375	100.0	1.0000000000000003e-05
75	6	598	0.18555548787117004	95.3125	100.0	1.0000000000000003e-05
75	7	599	0.27404090762138367	90.625	100.0	1.0000000000000003e-05
75	8	600	0.20060744881629944	92.30769348144531	100.0	1.0000000000000003e-05
76	1	601	0.15688380599021912	95.3125	100.0	1.0000000000000003e-05
76	2	602	0.2496521770954132	89.0625	100.0	1.0000000000000003e-05
76	3	603	0.27303239703178406	89.0625	100.0	1.0000000000000003e-05
76	4	604	0.147854745388031	92.1875	100.0	1.0000000000000003e-05
76	5	605	0.35370394587516785	90.625	100.0	1.0000000000000003e-05
76	6	606	0.20742134749889374	96.875	100.0	1.0000000000000003e-05
76	7	607	0.29371553659439087	85.9375	100.0	1.0000000000000003e-05
76	8	608	0.6295923590660095	61.53845977783203	100.0	1.0000000000000003e-05
77	1	609	0.5565671324729919	81.25	100.0	1.0000000000000003e-05
77	2	610	0.29595062136650085	87.5	100.0	1.0000000000000003e-05
77	3	611	0.22035478055477142	95.3125	100.0	1.0000000000000003e-05
77	4	612	0.28335025906562805	92.1875	100.0	1.0000000000000003e-05
77	5	613	0.2597953975200653	89.0625	100.0	1.0000000000000003e-05
77	6	614	0.2773222029209137	90.625	100.0	1.0000000000000003e-05
77	7	615	0.25947457551956177	90.625	100.0	1.0000000000000003e-05
77	8	616	0.6307852268218994	69.23076629638672	100.0	1.0000000000000003e-05
78	1	617	0.2324863076210022	95.3125	100.0	1.0000000000000003e-05
78	2	618	0.15160879492759705	96.875	100.0	1.0000000000000003e-05
78	3	619	0.29336318373680115	87.5	100.0	1.0000000000000003e-05
78	4	620	0.27906534075737	85.9375	100.0	1.0000000000000003e-05
78	5	621	0.19205829501152039	93.75	100.0	1.0000000000000003e-05
78	6	622	0.2064192146062851	95.3125	100.0	1.0000000000000003e-05
78	7	623	0.30008721351623535	89.0625	100.0	1.0000000000000003e-05
78	8	624	0.385374516248703	84.6153793334961	100.0	1.0000000000000003e-05
79	1	625	0.252008855342865	93.75	100.0	1.0000000000000003e-05
79	2	626	0.3566116392612457	89.0625	100.0	1.0000000000000003e-05
79	3	627	0.17460115253925323	93.75	100.0	1.0000000000000003e-05
79	4	628	0.18079401552677155	95.3125	100.0	1.0000000000000003e-05
79	5	629	0.30689987540245056	89.0625	100.0	1.0000000000000003e-05
79	6	630	0.1779407560825348	95.3125	100.0	1.0000000000000003e-05
79	7	631	0.46180662512779236	85.9375	100.0	1.0000000000000003e-05
79	8	632	2.095902442932129	61.53845977783203	100.0	1.0000000000000003e-05
80	1	633	0.1843634992837906	93.75	100.0	1.0000000000000003e-05
80	2	634	0.3625088632106781	84.375	100.0	1.0000000000000003e-05
80	3	635	0.36762094497680664	85.9375	100.0	1.0000000000000003e-05
80	4	636	0.2238786369562149	90.625	100.0	1.0000000000000003e-05
80	5	637	0.2849547564983368	89.0625	100.0	1.0000000000000003e-05
80	6	638	0.22360584139823914	95.3125	100.0	1.0000000000000003e-05
80	7	639	0.3215554654598236	90.625	100.0	1.0000000000000003e-05
80	8	640	0.3990802764892578	92.30769348144531	100.0	1.0000000000000003e-05
81	1	641	0.2520056366920471	93.75	100.0	1.0000000000000003e-05
81	2	642	0.3102157413959503	90.625	100.0	1.0000000000000003e-05
81	3	643	0.22816972434520721	90.625	100.0	1.0000000000000003e-05
81	4	644	0.2526073455810547	90.625	100.0	1.0000000000000003e-05
81	5	645	0.3703818917274475	90.625	100.0	1.0000000000000003e-05
81	6	646	0.4897063970565796	87.5	100.0	1.0000000000000003e-05
81	7	647	0.21586130559444427	92.1875	100.0	1.0000000000000003e-05
81	8	648	0.5232935547828674	84.6153793334961	100.0	1.0000000000000003e-05
82	1	649	0.3593379259109497	85.9375	100.0	1.0000000000000003e-05
82	2	650	0.23456020653247833	92.1875	100.0	1.0000000000000003e-05
82	3	651	0.47204121947288513	82.8125	100.0	1.0000000000000003e-05
82	4	652	0.20027612149715424	93.75	100.0	1.0000000000000003e-05
82	5	653	0.31994128227233887	85.9375	100.0	1.0000000000000003e-05
82	6	654	0.24957413971424103	90.625	100.0	1.0000000000000003e-05
82	7	655	0.2524409890174866	90.625	100.0	1.0000000000000003e-05
82	8	656	0.8376033306121826	76.9230728149414	100.0	1.0000000000000003e-05
83	1	657	0.20252418518066406	93.75	100.0	1.0000000000000003e-05
83	2	658	0.5090989470481873	89.0625	100.0	1.0000000000000003e-05
83	3	659	0.2707959711551666	89.0625	100.0	1.0000000000000003e-05
83	4	660	0.1963759958744049	93.75	100.0	1.0000000000000003e-05
83	5	661	0.30859124660491943	87.5	100.0	1.0000000000000003e-05
83	6	662	0.21235553920269012	93.75	100.0	1.0000000000000003e-05
83	7	663	0.2603919506072998	89.0625	100.0	1.0000000000000003e-05
83	8	664	0.3870885968208313	84.6153793334961	100.0	1.0000000000000003e-05
84	1	665	0.26070335507392883	93.75	100.0	1.0000000000000003e-05
84	2	666	0.3044072389602661	89.0625	100.0	1.0000000000000003e-05
84	3	667	0.33024314045906067	87.5	100.0	1.0000000000000003e-05
84	4	668	0.24111460149288177	90.625	100.0	1.0000000000000003e-05
84	5	669	0.32644331455230713	92.1875	100.0	1.0000000000000003e-05
84	6	670	0.32678601145744324	85.9375	100.0	1.0000000000000003e-05
84	7	671	0.2779107987880707	90.625	100.0	1.0000000000000003e-05
84	8	672	0.35615605115890503	92.30769348144531	100.0	1.0000000000000003e-05
85	1	673	0.24625718593597412	93.75	100.0	1.0000000000000003e-05
85	2	674	0.20699866116046906	93.75	100.0	1.0000000000000003e-05
85	3	675	0.2920243442058563	90.625	100.0	1.0000000000000003e-05
85	4	676	0.3028466999530792	89.0625	100.0	1.0000000000000003e-05
85	5	677	0.31539538502693176	82.8125	100.0	1.0000000000000003e-05
85	6	678	0.3832411468029022	85.9375	100.0	1.0000000000000003e-05
85	7	679	0.2201576679944992	93.75	100.0	1.0000000000000003e-05
85	8	680	0.4263116717338562	84.6153793334961	100.0	1.0000000000000003e-05
86	1	681	0.1429012566804886	95.3125	100.0	1.0000000000000003e-05
86	2	682	0.2951743006706238	87.5	100.0	1.0000000000000003e-05
86	3	683	0.2197505384683609	92.1875	100.0	1.0000000000000003e-05
86	4	684	0.12993496656417847	96.875	100.0	1.0000000000000003e-05
86	5	685	0.23461952805519104	93.75	100.0	1.0000000000000003e-05
86	6	686	0.18869976699352264	89.0625	100.0	1.0000000000000003e-05
86	7	687	0.3339412808418274	85.9375	100.0	1.0000000000000003e-05
86	8	688	1.6328623294830322	69.23076629638672	100.0	1.0000000000000003e-05
87	1	689	0.17176032066345215	92.1875	100.0	1.0000000000000003e-05
87	2	690	0.35465505719184875	84.375	100.0	1.0000000000000003e-05
87	3	691	0.36827749013900757	85.9375	100.0	1.0000000000000003e-05
87	4	692	0.3089863061904907	89.0625	100.0	1.0000000000000003e-05
87	5	693	0.2586531639099121	92.1875	100.0	1.0000000000000003e-05
87	6	694	0.1924968957901001	92.1875	100.0	1.0000000000000003e-05
87	7	695	0.1203421801328659	95.3125	100.0	1.0000000000000003e-05
87	8	696	0.46337559819221497	76.9230728149414	100.0	1.0000000000000003e-05
88	1	697	0.1772010326385498	96.875	100.0	1.0000000000000003e-05
88	2	698	0.23452113568782806	93.75	100.0	1.0000000000000003e-05
88	3	699	0.24297000467777252	93.75	100.0	1.0000000000000003e-05
88	4	700	0.2916962206363678	90.625	100.0	1.0000000000000003e-05
88	5	701	0.2572004795074463	90.625	100.0	1.0000000000000003e-05
88	6	702	0.306122362613678	87.5	100.0	1.0000000000000003e-05
88	7	703	0.21585115790367126	93.75	100.0	1.0000000000000003e-05
88	8	704	0.7982305288314819	69.23076629638672	100.0	1.0000000000000003e-05
89	1	705	0.2831014394760132	92.1875	100.0	1.0000000000000003e-05
89	2	706	0.07170838117599487	100.0	100.0	1.0000000000000003e-05
89	3	707	0.2540280222892761	89.0625	100.0	1.0000000000000003e-05
89	4	708	0.15869183838367462	96.875	100.0	1.0000000000000003e-05
89	5	709	0.2966441810131073	85.9375	100.0	1.0000000000000003e-05
89	6	710	0.2510789930820465	87.5	100.0	1.0000000000000003e-05
89	7	711	0.4298081398010254	89.0625	100.0	1.0000000000000003e-05
89	8	712	0.8659614324569702	69.23076629638672	100.0	1.0000000000000003e-05
90	1	713	0.2389344424009323	93.75	100.0	1.0000000000000003e-05
90	2	714	0.1977473944425583	95.3125	100.0	1.0000000000000003e-05
90	3	715	0.21568115055561066	93.75	100.0	1.0000000000000003e-05
90	4	716	0.29270485043525696	87.5	100.0	1.0000000000000003e-05
90	5	717	0.25708508491516113	90.625	100.0	1.0000000000000003e-05
90	6	718	0.24234500527381897	89.0625	100.0	1.0000000000000003e-05
90	7	719	0.18385173380374908	93.75	100.0	1.0000000000000003e-05
90	8	720	0.13149507343769073	92.30769348144531	100.0	1.0000000000000003e-05
91	1	721	0.29576095938682556	92.1875	100.0	1.0000000000000003e-05
91	2	722	0.25549814105033875	89.0625	100.0	1.0000000000000003e-05
91	3	723	0.2902136743068695	92.1875	100.0	1.0000000000000003e-05
91	4	724	0.2948489487171173	89.0625	100.0	1.0000000000000003e-05
91	5	725	0.22739192843437195	95.3125	100.0	1.0000000000000003e-05
91	6	726	0.20945703983306885	92.1875	100.0	1.0000000000000003e-05
91	7	727	0.23604223132133484	92.1875	100.0	1.0000000000000003e-05
91	8	728	0.24664044380187988	92.30769348144531	100.0	1.0000000000000003e-05
92	1	729	0.23678624629974365	89.0625	100.0	1.0000000000000003e-05
92	2	730	0.3828147053718567	90.625	100.0	1.0000000000000003e-05
92	3	731	0.2379227876663208	92.1875	100.0	1.0000000000000003e-05
92	4	732	0.5960462689399719	85.9375	100.0	1.0000000000000003e-05
92	5	733	0.20756658911705017	89.0625	100.0	1.0000000000000003e-05
92	6	734	0.3001609444618225	92.1875	100.0	1.0000000000000003e-05
92	7	735	0.17983563244342804	92.1875	100.0	1.0000000000000003e-05
92	8	736	0.6006752252578735	76.9230728149414	100.0	1.0000000000000003e-05
93	1	737	0.3705459237098694	84.375	100.0	1.0000000000000003e-05
93	2	738	0.2193162441253662	95.3125	100.0	1.0000000000000003e-05
93	3	739	0.3435078561306	87.5	100.0	1.0000000000000003e-05
93	4	740	0.3356746733188629	89.0625	100.0	1.0000000000000003e-05
93	5	741	0.2768705487251282	90.625	100.0	1.0000000000000003e-05
93	6	742	0.2285112589597702	90.625	100.0	1.0000000000000003e-05
93	7	743	0.3213673532009125	93.75	100.0	1.0000000000000003e-05
93	8	744	1.0427581071853638	69.23076629638672	100.0	1.0000000000000003e-05
94	1	745	0.2504725754261017	90.625	100.0	1.0000000000000003e-05
94	2	746	0.2601866126060486	89.0625	100.0	1.0000000000000003e-05
94	3	747	0.24891190230846405	92.1875	100.0	1.0000000000000003e-05
94	4	748	0.2858038544654846	92.1875	100.0	1.0000000000000003e-05
94	5	749	0.23275335133075714	92.1875	100.0	1.0000000000000003e-05
94	6	750	0.2702566683292389	90.625	100.0	1.0000000000000003e-05
94	7	751	0.3670874536037445	85.9375	100.0	1.0000000000000003e-05
94	8	752	0.27139538526535034	100.0	100.0	1.0000000000000003e-05
95	1	753	0.22095808386802673	92.1875	100.0	1.0000000000000003e-05
95	2	754	0.2788812518119812	89.0625	100.0	1.0000000000000003e-05
95	3	755	0.2825401723384857	89.0625	100.0	1.0000000000000003e-05
95	4	756	0.18744106590747833	92.1875	100.0	1.0000000000000003e-05
95	5	757	0.31938526034355164	87.5	100.0	1.0000000000000003e-05
95	6	758	0.24093370139598846	93.75	100.0	1.0000000000000003e-05
95	7	759	0.21583452820777893	90.625	100.0	1.0000000000000003e-05
95	8	760	0.7720149755477905	76.9230728149414	100.0	1.0000000000000003e-05
96	1	761	0.20847830176353455	92.1875	100.0	1.0000000000000003e-05
96	2	762	0.1935458779335022	95.3125	100.0	1.0000000000000003e-05
96	3	763	0.3270055949687958	87.5	100.0	1.0000000000000003e-05
96	4	764	0.16231007874011993	98.4375	100.0	1.0000000000000003e-05
96	5	765	0.26372477412223816	90.625	100.0	1.0000000000000003e-05
96	6	766	0.42367100715637207	84.375	100.0	1.0000000000000003e-05
96	7	767	0.38999801874160767	82.8125	100.0	1.0000000000000003e-05
96	8	768	0.23563864827156067	92.30769348144531	100.0	1.0000000000000003e-05
97	1	769	0.21520879864692688	93.75	100.0	1.0000000000000003e-05
97	2	770	0.23998159170150757	89.0625	100.0	1.0000000000000003e-05
97	3	771	0.3038671910762787	87.5	100.0	1.0000000000000003e-05
97	4	772	0.40781170129776	84.375	100.0	1.0000000000000003e-05
97	5	773	0.26045921444892883	89.0625	100.0	1.0000000000000003e-05
97	6	774	0.27599796652793884	89.0625	100.0	1.0000000000000003e-05
97	7	775	0.22958619892597198	89.0625	100.0	1.0000000000000003e-05
97	8	776	0.5387206673622131	76.9230728149414	100.0	1.0000000000000003e-05
98	1	777	0.380840003490448	87.5	100.0	1.0000000000000003e-05
98	2	778	0.25566279888153076	92.1875	100.0	1.0000000000000003e-05
98	3	779	0.2613089382648468	87.5	100.0	1.0000000000000003e-05
98	4	780	0.20132231712341309	96.875	100.0	1.0000000000000003e-05
98	5	781	0.20162199437618256	95.3125	100.0	1.0000000000000003e-05
98	6	782	0.17738011479377747	92.1875	100.0	1.0000000000000003e-05
98	7	783	0.18439467251300812	95.3125	100.0	1.0000000000000003e-05
98	8	784	0.3478371500968933	84.6153793334961	100.0	1.0000000000000003e-05
99	1	785	0.4192142188549042	87.5	100.0	1.0000000000000003e-05
99	2	786	0.4076360762119293	89.0625	100.0	1.0000000000000003e-05
99	3	787	0.4422888159751892	84.375	100.0	1.0000000000000003e-05
99	4	788	0.27208998799324036	89.0625	100.0	1.0000000000000003e-05
99	5	789	0.17815706133842468	92.1875	100.0	1.0000000000000003e-05
99	6	790	0.28681036829948425	87.5	100.0	1.0000000000000003e-05
99	7	791	0.3178643584251404	89.0625	100.0	1.0000000000000003e-05
99	8	792	0.39820772409439087	84.6153793334961	100.0	1.0000000000000003e-05
100	1	793	0.22595945000648499	92.1875	100.0	1.0000000000000003e-05
100	2	794	0.3218584656715393	87.5	100.0	1.0000000000000003e-05
100	3	795	0.1850578486919403	95.3125	100.0	1.0000000000000003e-05
100	4	796	0.3460049629211426	89.0625	100.0	1.0000000000000003e-05
100	5	797	0.23142538964748383	93.75	100.0	1.0000000000000003e-05
100	6	798	0.2740883231163025	92.1875	100.0	1.0000000000000003e-05
100	7	799	0.3207800090312958	85.9375	100.0	1.0000000000000003e-05
100	8	800	0.513913094997406	92.30769348144531	100.0	1.0000000000000003e-05
101	1	801	0.2526569068431854	89.0625	100.0	1.0000000000000003e-05
101	2	802	0.22808395326137543	90.625	100.0	1.0000000000000003e-05
101	3	803	0.19638164341449738	93.75	100.0	1.0000000000000003e-05
101	4	804	0.13866539299488068	93.75	100.0	1.0000000000000003e-05
101	5	805	0.2070295363664627	92.1875	100.0	1.0000000000000003e-05
101	6	806	0.2529880404472351	90.625	100.0	1.0000000000000003e-05
101	7	807	0.32294413447380066	89.0625	100.0	1.0000000000000003e-05
101	8	808	0.4831792116165161	84.6153793334961	100.0	1.0000000000000003e-05
102	1	809	0.17916320264339447	93.75	100.0	1.0000000000000003e-05
102	2	810	0.3124636709690094	87.5	100.0	1.0000000000000003e-05
102	3	811	0.24428145587444305	92.1875	100.0	1.0000000000000003e-05
102	4	812	0.3439205288887024	87.5	100.0	1.0000000000000003e-05
102	5	813	0.3770701289176941	81.25	100.0	1.0000000000000003e-05
102	6	814	0.3207097053527832	92.1875	100.0	1.0000000000000003e-05
102	7	815	0.22996175289154053	93.75	100.0	1.0000000000000003e-05
102	8	816	0.884273886680603	69.23076629638672	100.0	1.0000000000000003e-05
103	1	817	0.30487167835235596	87.5	100.0	1.0000000000000003e-05
103	2	818	0.26090750098228455	89.0625	100.0	1.0000000000000003e-05
103	3	819	0.18328061699867249	95.3125	100.0	1.0000000000000003e-05
103	4	820	0.35841938853263855	89.0625	100.0	1.0000000000000003e-05
103	5	821	0.2511707544326782	90.625	100.0	1.0000000000000003e-05
103	6	822	0.27719777822494507	92.1875	100.0	1.0000000000000003e-05
103	7	823	0.44073083996772766	84.375	100.0	1.0000000000000003e-05
103	8	824	0.2859600782394409	84.6153793334961	100.0	1.0000000000000003e-05
104	1	825	0.24925827980041504	92.1875	100.0	1.0000000000000003e-05
104	2	826	0.2622878849506378	89.0625	100.0	1.0000000000000003e-05
104	3	827	0.19928479194641113	95.3125	100.0	1.0000000000000003e-05
104	4	828	0.16775169968605042	96.875	100.0	1.0000000000000003e-05
104	5	829	0.2118929922580719	96.875	100.0	1.0000000000000003e-05
104	6	830	0.18823078274726868	93.75	100.0	1.0000000000000003e-05
104	7	831	0.2578839063644409	89.0625	100.0	1.0000000000000003e-05
104	8	832	0.6589750051498413	84.6153793334961	100.0	1.0000000000000003e-05
105	1	833	0.31252095103263855	89.0625	100.0	1.0000000000000003e-05
105	2	834	0.2646055221557617	92.1875	100.0	1.0000000000000003e-05
105	3	835	0.21249975264072418	95.3125	100.0	1.0000000000000003e-05
105	4	836	0.303061306476593	87.5	100.0	1.0000000000000003e-05
105	5	837	0.2807866632938385	87.5	100.0	1.0000000000000003e-05
105	6	838	0.303056001663208	92.1875	100.0	1.0000000000000003e-05
105	7	839	0.31135714054107666	87.5	100.0	1.0000000000000003e-05
105	8	840	0.37878865003585815	84.6153793334961	100.0	1.0000000000000003e-05
106	1	841	0.22214803099632263	89.0625	100.0	1.0000000000000003e-05
106	2	842	0.29815393686294556	87.5	100.0	1.0000000000000003e-05
106	3	843	0.15486940741539001	96.875	100.0	1.0000000000000003e-05
106	4	844	0.45396140217781067	90.625	100.0	1.0000000000000003e-05
106	5	845	0.3186323344707489	90.625	100.0	1.0000000000000003e-05
106	6	846	0.27399417757987976	89.0625	100.0	1.0000000000000003e-05
106	7	847	0.2481822371482849	93.75	100.0	1.0000000000000003e-05
106	8	848	0.4498429298400879	84.6153793334961	100.0	1.0000000000000003e-05
107	1	849	0.34590524435043335	85.9375	100.0	1.0000000000000003e-05
107	2	850	0.20291325449943542	92.1875	100.0	1.0000000000000003e-05
107	3	851	0.17139416933059692	93.75	100.0	1.0000000000000003e-05
107	4	852	0.26420858502388	90.625	100.0	1.0000000000000003e-05
107	5	853	0.3759147822856903	85.9375	100.0	1.0000000000000003e-05
107	6	854	0.2034544050693512	92.1875	100.0	1.0000000000000003e-05
107	7	855	0.5657446980476379	85.9375	100.0	1.0000000000000003e-05
107	8	856	0.3418351411819458	84.6153793334961	100.0	1.0000000000000003e-05
108	1	857	0.3142527937889099	87.5	100.0	1.0000000000000003e-05
108	2	858	0.3048717677593231	93.75	100.0	1.0000000000000003e-05
108	3	859	0.18058854341506958	92.1875	100.0	1.0000000000000003e-05
108	4	860	0.2684779167175293	92.1875	100.0	1.0000000000000003e-05
108	5	861	0.3327350318431854	87.5	100.0	1.0000000000000003e-05
108	6	862	0.34627920389175415	90.625	100.0	1.0000000000000003e-05
108	7	863	0.1600995659828186	95.3125	100.0	1.0000000000000003e-05
108	8	864	0.9952020049095154	69.23076629638672	100.0	1.0000000000000003e-05
109	1	865	0.2776707112789154	92.1875	100.0	1.0000000000000003e-05
109	2	866	0.3013564348220825	85.9375	100.0	1.0000000000000003e-05
